,account,token_account,quantity,percetange,value
629,9p3Tp7YoxHgFhfBNh2UdoSCniz3uTkiBnXb5xieGu6Xw,DATfGsarrNy4ELkgZi4biiwi72ovPziU94yDzXjf94GQ,"6,984.39734",0.0006984%,"$7,135.14"
630,8T8aK6QjWM9nL8kcXuY96Qw1wKpkUuwB4mpZJLE1EXrb,4tW4Rzb5r3C6ZYUBqW81CCWWWoyDR9ke6HD5KjYNS8y5,"6,974.857839",0.0006974%,"$7,125.39"
631,465SndjxwCWk4wNp1dQyeYsDxPKPhUnbMUjba4GeavGK,264x4Jo2TTSDCXWiSbEgLbUgQ2gyxGovR8aW7foay3BF,"6,957.035595",0.0006957%,"$7,107.19"
632,D1tu8Fs74aByuCCAwr7MRBgY1iqdF9ny6K3PFfaXcxEH,3oCvoAesRwAFLm7c7FessPqG2JgaWUX4BAJkiUJFLrht,"6,955.793496",0.0006955%,"$7,105.92"
633,CSNEfWfCLNaYeCVD2iPy5rtxo82EK3VJHWPrxwkcZVGd,DPdr5pDormezHFmsSnfZV1RpTryASXJUAVRgnjkyoQkN,"6,925.984391",0.0006925%,"$7,075.46"
634,FbujjeKhEgbeuuHvZp4xAySNDi27F6YT76oPowbQHDW1,GpG9RxRBUjrAPpt6sXoYPRbQChDEkwbA9QmsBqZYz3mm,"6,897.156267",0.0006897%,"$7,046.01"
635,Gpu1bmDVpfRteBG2TbS3Q2V2v7Z9PizCSqPBS4JjTtPn,7mi5qLHAhjEbxNUVqoJx9Up3TD7RhdLMVHrsENEhbTDM,"6,886.114844",0.0006886%,"$7,034.73"
636,ABCDEyBYpyvm3UeyZESvLdTdFkPA57rHD7LY94UfrfpP,Hv5ZPZLzj3oo4oArfjf7iL3QQJhBtFMCFAeP4Ei42JC8,"6,873.663046",0.0006873%,"$7,022.01"
637,GsPPa32iCyA67eMJi1jL8vVGKxRaumAM1P5iaxMLunLJ,5N53oQAwRsxwSHBg8GWKeU6Sv18UwM8fNVBo4uGkY6rg,"6,869.123226",0.0006869%,"$7,017.38"
638,EeGzrqXHefjq5ykrgmXF9ja7f2cyquXzNsphe8My1K4x,GSK5o6x7rMBNvZtXbHPrucDyCmFUHRPaF8JcKNU9yHHz,"6,861.271654",0.0006861%,"$7,009.36"
639,9CS8NSx7ke9z2UWcquMwnjhW72hTYbpDQXkz217uewq2,B7aNR2RmDxtXWFaSH8PUSV27j3FTcEMCvfBVvMuyqCkt,"6,850.253497",0.000685%,"$6,998.1"
640,3rd6MyzDTuaTUecbnrKdyrEgP4mM4wXeTyGNMYZzm3qY,7pzjg9BSg7mCKJBxsYc9vRDdrK4nN6jqWEv5NHDmBebQ,"6,849.159729",0.0006849%,"$6,996.98"
641,ErbA7WZAu875o8Gf9nZYLLKt3rud2V16SzjA3nCE2aDz,JCui9zGnbHaKpXvye6yEeqTRKWHqJkRfUkdwauhXZ2rB,"6,807.692477",0.0006807%,"$6,954.62"
642,G9v3ZQuk58GwWzaeDCK8jFbP1bdhAo86Bg8f4Bq6fKgS,8j2baS7JHEF7pYBfTWQ6BTfjEzSNSG3KXYYXHwh1VGwo,"6,807.424005",0.0006807%,"$6,954.35"
643,3w9tM2K7TLnyo2AcadxWLHFHpAXaXQjbTPpWjGuLXea1,Aiq13eNjD7wURfVwXF9nRnBnU85B4cfF9UfzdLXmBat2,"6,802.663439",0.0006802%,"$6,949.48"
644,Gtqw9ghygnYu2PKWnWcNGJJ2DxZCyzNY13RmgQVNenaq,3xFALFJaR7V99R6LRNmnxJYZ7R9jjreNkJ3vruVshgjY,"6,801.990893",0.0006801%,"$6,948.8"
645,EHt7nEZMB1XBrg9w84ac8kadUzk2vo3ovjXExRqzM6R7,CGPnHA9vx5tiiUYubdQ4iYBWdF1SmuJYqP66uozYFus,"6,797.364426",0.0006797%,"$6,944.07"
646,Ffwbc7uBSk1xsdUHW65F54SNeTtHveYzFhjuJFTGMYCD,GASMbJtiTJAJxZy9rwbMXzbDdTCp1hLLJ7DLqpSbwWAv,"6,793.521991",0.0006793%,"$6,940.14"
647,3CbL1LphDK267Hqc9NZQWFjz7xZmSMTvm8KfUPg1CjW3,DZFjaJGRcPAgBfLS6xcyEiVLoXSAMHWm3WkdcXyJGTaf,"6,788.957098",0.0006788%,"$6,935.48"
648,9dCg2Z52ZqGSw3T73q3BSZwG2a5kviieRF7uKzcqRUiC,GtVb8dpffgxHC9goWsg9ojdGSF6cAWRJytFT6ZV47poA,"6,773.86028",0.0006773%,"$6,920.06"
649,57irQ3w59St4V1ZJvySwFmwPPyR8gew7wZg59hdtr3X8,8SuCC863jm5dNa29whaV39t79VMJ8E5jdVTkmrjU5Le8,"6,767.357678",0.0006767%,"$6,913.41"
650,48Zxq8aTCcJb9KcF5FcVJVaroNaR5oNzQmB9jL2GGQJR,ALAohZk5JvVZX7ufXfobgDRvbBYhtmH7GdyN9RNEsRx8,"6,762.944471",0.0006762%,"$6,908.91"
651,AyCecnP7KDByahW4c2hEQsduXCrdytdLgLmXz7yZogac,9C5LQTwC6pPQsNRDenDLV2yznbYsHV7C6XvAtabnrhqa,"6,761.236505",0.0006761%,"$6,907.16"
652,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,HN2aqVsXyAGQ3X5YkaMfVxrKLvm3iG8CMykp3pqud7Ap,"6,752.200336",0.0006752%,"$6,897.93"
653,AqzNvr7uukfBpAagk1jYosZzGWGrmwDLCAtQqy89YXs9,AFBrRujywqsHMyB8bfNMrHGywJ1ivYZ3wYo6nfYAJpMY,"6,748.418815",0.0006748%,"$6,894.07"
654,BAG1ad6HgmFBEiSDAyf9NgSafAmbK8y9YnkKnTvt4kLT,pnSiJn3FPjv66fqvJaSJTtNHKJkCDbuaeeAdPugfFWE,"6,731.519936",0.0006731%,"$6,876.8"
655,7ty3bMT1cDYzvdT85crccMyP8uxm2HrHYmSoMkRjWVuD,86v473GeJUR9G3Gtx41iSy9UpLdK3WPbukZqazw1GmzS,"6,715.236124",0.0006715%,"$6,860.17"
656,6v48TEtuWidHFr9AQf5ryZRUu891BX4tyYN4FXaXiyGm,Eb1NaRaJpG1n3A2XSHuBU61uBB4L9PKVhHbPHrV7MecL,"6,701.68077",0.0006701%,"$6,846.32"
657,44JbXWn1vs9tsoteckA7awZkasGggCp9AjZPBYiggcbj,AVin7PhTG6V498Bzd43PkMKvNLhTGNGBURJQhxrk2TWv,"6,698.515863",0.0006698%,"$6,843.09"
658,3kKxcZ1dvSH2jLykW6Xir78PrL8t6doh1yJ37Mrw5VPx,5HDjtP1wJ8aoCxNCvKRPU236YTKgemJgJnWfPsUuUVhj,"6,689.711355",0.0006689%,"$6,834.09"
659,EKUSEoNanoMm5W5J2HQv7Tnskp6cZ1CGibpNJqCYeofn,9QeYjBmLz1eYN2rMegyShY18sQvR9sDJqkPoVdL8NyWF,"6,683.546807",0.0006683%,"$6,827.79"
660,JDP8DznSqjBjm4GhYD3jtG2RVwZ5xWi1edJ32biwsjC5,FUq1h4cLpsHKkTDU3sMwQgzrrSdYcj9N63GF9gsscytA,"6,662.509247",0.0006662%,"$6,806.3"
661,4LaBUQM7EBxN2zZHDfnF8AoX1xTZUXiWqm5PoeeGnBHw,DB8MePA1g7U3Cdtad51Sgzt9tBSMu99ktVjUDDAU3Taz,"6,652.773887",0.0006652%,"$6,796.36"
662,DbTNWg34gP4wXC2DiiHBR8fAwSq9NgWQRvuHFhTgHNbu,GKStHemQ6TxuJn3hAFwgxn1PuiFLogeKi38FLCkyB1pF,"6,646.442419",0.0006646%,"$6,789.89"
663,5jZ6Qe5s36KxRg3qY3jm2XUrRQLDUJuES2xRoNtWqKCE,E2khTp5WGsVhSpZ5ezbhJttF2TcGzaXTPBtk94bJGoXr,"6,626.025488",0.0006626%,"$6,769.03"
664,G1vy8NTHbgGdZBkZ5Edv6tQVP6qtNLwfY8jEk9HCpdsE,6SbgwnxdcHK2pz3DPZ93eLnyzVopKyyW1B9VcqgeyZcr,"6,604.937605",0.0006604%,"$6,747.49"
665,27hTtbFFNna5Ev16sUZGBsADJYXSE2G9buobzc4H1Cv8,5pQagg82HNVWxb9XJp8v7Cz64ZKpTtSavuP3yPL4L2ZX,"6,600.926196",0.00066%,"$6,743.39"
666,EhE2XuUtTkCQiwMWGuNz73U86qkrNhzNg6sdNm2qws6,6iVPHGpFAbVo1H5kcCq17PsyVJJMorJ2f1j884yFKiM5,"6,592.803153",0.0006592%,"$6,735.09"
667,AV1hxTeVT8UZTQCCKnW6HCrsiggFGyVeiSiq8fpJUVoH,GquSd4G9pDAfBQx2XhzfViimmfj767GPK7vM6zEqV8EQ,"6,591.473994",0.0006591%,"$6,733.73"
668,G5zVcBz7yMy1RGmEGfzKB1ZDRbNfhuvE3ochoDxxmxD4,6xpyXJgkaY5aWzva9ERs3KuiQa5px19v3iEauAyaaFCA,"6,586.022504",0.0006586%,"$6,728.17"
669,37o1fZpNjYVaLfK2i6XxHMrcgUnMYsDBtX3gybGhTaqG,8rnk8UfomhCMHB5sHKKXVWP3esyX2FUvnU6V6tYLAL8h,"6,569.369884",0.0006569%,"$6,711.15"
670,37o1fZpNjYVaLfK2i6XxHMrcgUnMYsDBtX3gybGhTaqG,8rnk8UfomhCMHB5sHKKXVWP3esyX2FUvnU6V6tYLAL8h,"6,569.369884",0.0006569%,"$6,711.15"
671,3RR6cjZhYjVzSGcMt9bsgdiENvLmTA6GpYvwgUp5eN2u,rFFgfuiHfHo7MhTrJr6EAiaCia9LweeSimz3gBRuKVP,"6,548.039417",0.0006548%,"$6,689.36"
672,CA4keXLtGJWBcsWivjtMFBghQ8pFsGRWFxLrRCtirzu5,DVLvZt6sn75UDZdz1dG45N6nnFAZKhRQFWT5FRk6Z3b5,"6,527.449643",0.0006527%,"$6,668.33"
673,69dWKZQ4sA69KJuZ2KhxHYLuL5KH9MGbgpvjZJTK7UX5,9Kg8QRHyPs2ePaTmSWmGbYf5vWc9tj6LFqx7ip885Vyf,"6,526.951435",0.0006526%,"$6,667.82"
674,9CVRwhNo9gyqSwwtc8cJ2k36Dgx2M5S881KTSxgubGRw,DS89VTNr2SKyUwnwtNowHVx6dk6sVS4xE5vDkUEk2JdL,"6,522.670851",0.0006522%,"$6,663.45"
675,EDbbSyDTCEkBoGAk3gBFxmiuVuWCsDGvBW5mBgkDkwFb,BD5tHnon4gsUf7RD6PvPc6MszajDmh1NUpMMNxo9uuDS,"6,519.094702",0.0006519%,"$6,659.79"
676,vbXwC5MuXE6zrJPgLxMNMpo6MFDpFHxCkqCd3wWaewG,2F97hvAieycMEEEd6SoRByGkZqVfncMpyKfDsfGiGWfk,"6,506.600935",0.0006506%,"$6,647.03"
677,9LyhA6iViQNERhL622XLiJmrrYdD7Ybz7h8vqHBmPUxY,EZ4WCwijWpnuAoZH1QqD4o66n5ynhMVdgaUozESKFyCj,"6,503.627749",0.0006503%,"$6,643.99"
678,2tWdHdUviUwdx3PrHU8fvjPsGJ1epzPBCUAC66roQgiy,8EJweZAsqQYoFvw6FCMhbNxJcE1e2qAbNQPJ8cRYXPxS,"6,499.573255",0.0006499%,"$6,639.85"
679,e2eEdbfK1VMWxx2sLw7nnXSZzqJrzWhpXrtBkjGQ4Zp,4HpvNRCbZbaE8S75NMFYVsxpbXo2rUJPFJKJ2jVb3Qxd,"6,477.327651",0.0006477%,"$6,617.12"
680,5cptKqsBusLcjEx8rS2wSpMrx6mWqsPo3RexQUEMkoHA,2bdKUo49qyeyA4cAQkSrDbpKteXrFawqKBaPbw1CmPR3,"6,455.62324",0.0006455%,"$6,594.95"
681,6jnjTSQXzUwUCp9NGvSvxdAXrrXFviVLvVvvip3f2KDM,3x7Mwip5W8Wx2MjhEucR974h7fA9mkBJWhgTUJW7Nt2K,"6,453.997556",0.0006453%,"$6,593.29"
682,4wRuzT3xCGyKfcbECvXdr4vU3YEptVAFvANNXLyWv2k9,CvZha3bKQsWVB8SvVySv45DcYjdj49iFTTZHVPh6J8y4,"6,453.059409",0.0006453%,"$6,592.33"
683,F8x4iNtkZpz9jRK58rCttVBv8NPYyxqFHKkMNVM63ytx,9vGRfi2WSbCChciYSF59PLcpSg6yaFAobB8zWJD7T2mQ,"6,451.436948",0.0006451%,"$6,590.68"
684,5kWRZ81aj5QY7Qbd4RijawPWJKpNpsHZQacEDAxkt1Sb,D56sxDN7FUaR5DyNfK6xSkTWSCYce3j2JtTUqwJT2SBT,"6,443.051814",0.0006443%,"$6,582.11"
685,EoSUagaABPG2AXRiLE4M99tVVYUnersRyVeRWx1ZF1Vg,EtSvtoZCPZqeAdk4DtisrjLo8NHqde2zENZuzzCUnWmQ,"6,440.039866",0.000644%,"$6,579.03"
686,22QqwjAzdEhTc66E5Z4tVE7RS5PnYovtSdqcyvcReKQr,F3acg7bzXg2UbLg44Cv6BSMnWTKSVik1RGbSvgKQqQGS,"6,435.216126",0.0006435%,"$6,574.1"
687,7VzBMmxDh9DUvCEwrstHM2QL9ErkEeiryDPKaBwz1E3R,ANc94VMFqrqdHc9mssfRsXLTaHSFmaqZNq6pLeKJiFF8,"6,424.916312",0.0006424%,"$6,563.58"
688,8jLxX77j4DwwkDqVKQisbEi79yKovoVbw3KURTW9g2dH,4GbkxFG5yusnGuZLJU8eaDc7aLKWxnHcHcELshBGJCdt,"6,417.167479",0.0006417%,"$6,555.67"
689,4d4nuShGDTZk6K9KTnPAXNtAy2vtUTaC4mjcYLyGNoct,DEHs7xqCk344uW2iUvujCQtKvVuZ96R8VKzYTK4ueBRR,"6,409.211384",0.0006409%,"$6,547.54"
690,4HWNZzztuWgsYYQ7BLum4grLBnEjCBJg3V1XL26pXoig,4tbEFJvQWTDnuR4jkNkYKBURPMJV4pKutBMFSH3di5T7,"6,400.080468",0.00064%,"$6,538.21"
691,PSUg3KcvEzfXVYX9nskPqb5nZddoUteNfMnL2v7H3ya,8e88toCkM4WpuvdPauvKTr8LBH7gwfkQMBvWhGpPjKWj,"6,340.65996",0.000634%,"$6,477.51"
692,H8FjfgKEYBWK6ynoKGsB9HZY82tWgAykU6jfdcfubEXk,F1DbkvWBUEhn2EwznRipiq6QP7MwgozfwMctYoXH9Rq6,"6,338.148237",0.0006338%,"$6,474.94"
693,H3pdrd6Kdqb8ZbikpXoY1uo7h7UZtPVtLJtUBkmfkLxL,AeghoaQbcCX2gbzg4UeX1ohx4GJAMVmXv6msE8DvRw1G,"6,329.684822",0.0006329%,"$6,466.3"
694,D98kA5iDscEPh25JXhfuojDZKzKGCoagrPZ6vxvZtXvM,GpbMgURsEpd6r3qnt5Y2rx4FumCQVffLRNz1HqYW9knq,"6,289.6525",0.0006289%,"$6,425.4"
695,DGPBhweYHt1KfR8WUVz1DBLSQYyvd3kVbwMPDQMDpJMo,FGCrya1mz9rLcRjLLzwo4nQmWP26ivAxqhCTppmr8BAz,"6,276.451382",0.0006276%,"$6,411.91"
696,BtDaZUqHr2mKH5EYQCztuerHBuBEfQNYdquTDtEZp2Ym,CovdMjXF3RHkdwn4YCuEbZqC9vTbZkoCqvS61F45kAr4,"6,234.058757",0.0006234%,"$6,368.61"
697,8ABwQrx4f8A8LtifWdttbLZDz7GXQuQtB5GqKKPHUQ4r,HUR6cWiAWmg2o5TJhxijg8xSeicCEXgu5ypATzi18Kc8,"6,224.514648",0.0006224%,"$6,358.86"
698,F7qMA45FwxHU4a6swq23f8PQ5e23scAHkuw1F1J8UeaK,GcsH4G259aum5gb47XTnYFBmq6ow6sQbHCnXUtK2vzsX,"6,220.235533",0.000622%,"$6,354.48"
699,5G87yPnEqEWDbDMtCivvHQxWGT18SF11z5YgZcGRf54,G1uRqszfQjhYpT2p8PpaXBfbwyciffJNrJDEsaYxEKHG,"6,192.182957",0.0006192%,"$6,325.83"
700,HKGTPdGJmqS6WMvPctaKVN9aiTS4qDuABmh6fyAEkw2p,4AzYy7xjJi6wjwPUF49nphe38iMyc5ScAwAMeKLzQoUh,"6,187.920445",0.0006187%,"$6,321.47"
701,8BowAfefPAzhEmWXhM2RFnj31FqGdA7DLZFDogqmxpoX,DwcnQx5QDXppMaCLKtzLXbEJioXLPMGa1jwSpBcmWkKu,"6,162.354933",0.0006162%,"$6,295.35"
702,G87pkiVnTsJqZaftVBR2Y9QoHHCN2q73m7PMv9t6o4E9,4HqkNDjqTXPiaE6f917cMuL6D7jgG7pHB7TXZcAkxeRW,"6,159.518483",0.0006159%,"$6,292.46"
703,2CB9boYKeAjj4oQqVSW4ojKK4zDZ6YTXRR5T7RW6SN6z,B4DJLdnH94qQY5JkXXi7yh3k9Crpqs41DiV4g4wgfqJa,"6,159.364875",0.0006159%,"$6,292.3"
704,A9Ex39MxZNovxmzU1D1FU54Pgvj2tPxPTZ2G6ykZQHLn,Df8EGFn4aBLzRmpwtuRX8hx5dvCedp6UArcprajcPzKN,"6,155.650493",0.0006155%,"$6,288.5"
705,DqrTpRqgiEE5GKePgYkhRyR2Vx9XnSJrV1Jd3ZZVECLF,9KmMaHsvoT6AehNsMGdWZviMcKGtxvZYsRWRaXtk2wTc,"6,150.316435",0.000615%,"$6,283.06"
706,2o42h2967LBudiFYxDBhPwsApJaWrtwNieUv3mLe2gH6,5Mqjf4Bn2aGKHvV1XoCx6cPa4Zno9TVpQBKWTgH6RCgb,"6,107.323457",0.0006107%,"$6,239.13"
707,4qqEWhBiMnRhE27jGvpGjcbBfJwrechP5P1QMopVbZub,CkdEnQ1sYBqHCiJpiLNo6iT8ti6frAxsG2TNRv2sjyKf,"6,096.582639",0.0006096%,"$6,228.16"
708,4186MihNjGkGTamfrJCp5KpTRXiqsZZPhdD1pgGqpWPx,HnqLv6ST7DWegPzRrTBRKvca8kVPQ98Ahuk95LVQ5RwF,"6,068.270407",0.0006068%,"$6,199.24"
709,DimrdKwh2vTWH4vwLxm9DCwS7X1CNa9kekeLjFgPa1oR,yfMBrzPeQaehGckYfuuz5tZpLRK6t4oJxNvDsmTvSyq,"6,053.349343",0.0006053%,"$6,184"
710,CwPS9A2TLs42Fd4VYMyXYsJt1JSJY9YcQ4PQCQw6RoY2,A4VLYCDhdF7UbJcYLN6r1R7w8cgXTAazTDpYaTiYoZsk,"6,039.506767",0.0006039%,"$6,169.85"
711,iwfQzgANjjGwmYYJP9mARtv7EvAZc4WVTrwLGc4sC89,EmXRDziW5oBAMZoSQ5R6dub3A5VG4EMPu5dkcUwSPK3y,"6,036.453526",0.0006036%,"$6,166.73"
712,Dk42iGjkTzpFGa4KxWv1MqBPEybCLZqH9pNyQ88dkhZg,G2FaqLCM1q32bc3vDa3xQUZSumJDekLAXAqwaiaGobHG,"6,030.184231",0.000603%,"$6,160.33"
713,e24m4fxbuJ8B7RZ3hqD21Rfcgh6mn6UdiLmqd8dqTSH,Ap5MSjpgnVp5QU19u7MTsBQT2fK9A3nmECv8ihvwvqvc,"6,021.012908",0.0006021%,"$6,150.96"
714,HhrWbAgBU69ozDyo14n8bYvZeVSg9FrHDc5xLQyYycpv,8EWUhEQbpTcEzBdQbjKFEnnrdFNoyYUYcTMXqMMVyMeV,"6,006.316637",0.0006006%,"$6,135.95"
715,C3DnHRyndQw1EinnmrayLzuhP9KhXYKVDUpf55BumxG1,GUA4ooXuXfTxbXWSRVfDt8F7SdCjBbrhhPXLFpmEgyTk,"6,005.97455",0.0006005%,"$6,135.6"
716,4ZBy89BLfPSpbbzs9G3ayU3TkXULzNzWSYFm8kshKLbL,GVquLPMg3fwaBELix52ZTrrkB1AqEKLze5NXDFPVUxcC,"6,000",0.0006%,"$6,129.49"
717,5ktaBQfvTgcrdYjUhUtpb1GwCikTvfz663ManpFQokX2,7JkrAzH4hYMAKLTvAuHSjwCpebdMtN3ZnFtsPhg4jMsZ,"5,984.849391",0.0005984%,"$6,114.02"
718,Gt8X4xkeRx13ZuNVB3mHzonudsSxtpu9hBWdgQnfbbzU,2WAd5SKCJzSHRBJtf2dT2Lc52Z6VmB5MsFHBCGUW2BJ4,"5,984.333837",0.0005984%,"$6,113.49"
719,B9tdawvC4QMCc8X8vfYCHDxvcir7mR3NjEw3crYsCr7s,DmyifpghDvfqhNLPGSRndXXEnChUxWJ3wpP1T9DAXNe6,"5,977.515015",0.0005977%,"$6,106.52"
720,EQNSCq4eUZ6kEGK8eWMvtfiaMPqt2yzSEEtV2XRX3R1A,7KPUYL9bj3RKNVETaMFLELqP1jNUTnkBsEAYRwow9273,"5,974.229156",0.0005974%,"$6,103.17"
721,7rj7iBGD8r7u6PNWFdtfuqSPB1BpZtjqxtFTXMU53bS5,6Qb1z1pQzHZrx21u7ESuiwyJh1tJBZErUQQaNn7zjc74,"5,966.741865",0.0005966%,"$6,095.52"
722,AKLCjMQtNAHZCsa2SUQ85r98R6acsfp9ypWgk2aPN1e2,5LF6YFKyHJvZb96JhhG2GUPzWBeun3VVCMcmtbYXHr5q,"5,946.919535",0.0005946%,"$6,075.27"
723,BBLoZquhBZ8qkDBz2FgpBh8hAEpG31VGvQcRmrgbMtxn,2ps8vp42UyxcBESaAC5VwHiPthc9DAFUpJvwh152tGy1,"5,929.244137",0.0005929%,"$6,057.21"
724,E25ZKmJ87Wvgg1CLacrJ1p9MEh1nyWvw6JefsHfQRmbK,HhtbXcHovJFq7ZuPoCVB7g7jbvy4PpUH63kcAztn7kmQ,"5,929.033462",0.0005929%,"$6,057"
725,4gvzXwPZkLEgwYH3ft8RrbE7bfMGYpPiavhJeaqxL94u,B6fHQ3wvetCj98ywHLuPWwDaDrgxnFB8pt5Go2mAqDYz,"5,909.824859",0.0005909%,"$6,037.37"
726,79NqfiEhijZqJ7f8Uqs7ErShrFgWYKHord3b5auqQPTB,6mzPoerj3KNKfKTgKqrDnQ7jsaPpZVTR1Ef38PjD2wL7,"5,902.501515",0.0005902%,"$6,029.89"
727,FbujjeKhEgbeuuHvZp4xAySNDi27F6YT76oPowbQHDW1,GpG9RxRBUjrAPpt6sXoYPRbQChDEkwbA9QmsBqZYz3mm,"5,897.156267",0.0005897%,"$6,024.43"
728,6N9Y99ixtGPaS1DZAANY7LQ8VSAhpYuNoM4VdyA3zJyo,2cFQndfa6mcqZP5sS6LMpota8fozF2osdxncfavZHp1G,"5,895.558002",0.0005895%,"$6,022.8"
729,3Qu2pgVMHTQ4Q8MoixfnfyANNpgAEUhAt9ZNUTthp35q,FxPZudp9mjHUzYNxQKAkGgCAwg9XSmMLAfot2S2uNmyX,"5,866.014469",0.0005866%,"$5,992.62"
730,AdTFkiKLwgLYvmVDVpkCyWJVjV6eLYnNeFxZYRZz2Vow,7jrPeCysLFdVHWizLVnpinJbS1xziSLmcAjxbgGpFuVs,"5,860.126318",0.000586%,"$5,986.6"
731,6o2Un4EQ8VYQxpxHsdcnonwbPGQr2fcKv4uHNC6KfJKy,GRniRaZ92bXoBvkkXSpoqMtvQfU9djVqvsjnTDnViyVH,"5,856.108099",0.0005856%,"$5,982.5"
732,5aTEQNckMttnVA1ZVzM7QdzrdJT7PtmN8H3xCg8t4NX8,9abu1dA3XKzuPFd3Gzp1eEQhud4Xp9bK1UD2QxbrQzdQ,"5,856.108098",0.0005856%,"$5,982.5"
733,BRw7pYgUaNB8oz83v9Wz1CrcQKrZyf4o4TYw4JSva6To,FpSumwDB3KULMyacBV6eNDU2k6uGvLfjtPKvvYBhEReD,"5,849.242119",0.0005849%,"$5,975.48"
734,AYsoweMVqJyF6yXA55WFB9ndLdLtprHoyzZhjbEC3VSa,AB6aPbCQ5dw6RDg4u9HEkKBoVp4zNqCQpgVuNwJZcewD,"5,830.663578",0.000583%,"$5,956.5"
735,9TmVtHPoaEjg16bUguS7oNw8Mn9aXAxAumakLNUcYFFf,4ywbJdK3yxEvV8Ni6euDjknUZyoLizcsiyLgfGFNvLmG,"5,823.252939",0.0005823%,"$5,948.93"
736,AtqScWPNA72St8uANmneoX7hhgXvMqthMzBckUwwqsX1,FoG83d3m7Cuj7NixTDhbM7dkYdmNxucz91xmv5n2qNJV,"5,808.098662",0.0005808%,"$5,933.45"
737,HxpPskAdk1M7dcL7pydVM6nMb9qn6377RbZDrdbgcQu6,56PL1ad4UUTfNHiyaR58WXRej5qtefQpmPNr2BDW8aXJ,"5,771.301423",0.0005771%,"$5,895.86"
738,AA41CGD16J8CNW3UafDDmgXyTuXiMFTdJvFfKnEMhQq1,FFsD18FdJFbpUxMmGGP1jUSSo6ZUeR5GUDH6Q7mVZDDr,"5,770.093251",0.000577%,"$5,894.63"
739,Cv8RmopmBZwg1XHkzDb2YQ35P1rytgU82eFjJG7Q2mn7,GowoLeqiTxKZqXhAzmzq57HMXoLZDoaupGpbVCYnY7uV,"5,751.87492",0.0005751%,"$5,876.01"
740,44u4TUZ17R38MKZyj94joiGcmgFPauMQJCpDA73duGsS,ugUcwNpALNf6qgyoJfnip2FJNfcmSk6fDHxUaHB7yHx,"5,720.727462",0.000572%,"$5,844.19"
741,3xqUaVuAWsppb8yaSPJ2hvdvfjteMq2EbdCc3CLguaTE,D7DrzDKHXnBseZYYF6Vi2soEoKpQ12HVVjEC21jKUX9o,"5,707.283417",0.0005707%,"$5,830.46"
742,JA7gQ8tCg4bYntCnGzajKMBqSnSX9HffWcYFNiUYNrW,7QJ4uTER9DmQMjGWB63LREK68F4Gms3dmbENNB3cfNyJ,"5,705.402019",0.0005705%,"$5,828.54"
743,BcsSWx8zMQFfxtnyyA5traz6WNJFRiRifZry6GbNE5BJ,GwjPQiAAV84gXPah8aPG7whopGMqQFmRbDbY9VmGVMGq,"5,666.872302",0.0005666%,"$5,789.18"
744,EJakg9aRefg8cpizFizpPEQEStsR7ZEzXbgrFbi1wt7s,3qbML5akKJUmHKfRfScB2pvGnYesBwMX9Gw8a6jhrcBg,"5,652.2737",0.0005652%,"$5,774.26"
745,A5RwEFrtJp5P7s7sxnqU3La7zi9B8P6PBqwwr7wAUNwN,9jvuvZ3dVGLVebASQRxu4FfdgetYr1biTPe3Xznx35ta,"5,646.264111",0.0005646%,"$5,768.12"
746,5Nx4ud95A34oJraPTotVTTV4oFGQgBwGdzcamkjwDj8i,DP3H241cQdtVaCjHm1jTmhEqXrAsjKhZ9zgzeiE8v6i7,"5,626.581579",0.0005626%,"$5,748.02"
747,GjhNAv8iXe9TMMbsAAcDAmwhBpix3rJCZtDRTehuM9SB,FBDdRGtEKvK3xMb6e89rZuveHNqxg8XgbxxUKS1ZHQJE,"5,613.620876",0.0005613%,"$5,734.78"
748,HmPXC7ycFhMNxZETkSz2HbuZ2yzAnbs3Fwov7Cwo4bDB,H8f4gyoeBrpTSL4udfxF9zzjUkNdDJzSFvZ4qGWqHn1q,"5,599.675982",0.0005599%,"$5,720.53"
749,5dn9YYq7LH2qKjG6yYHSJbbYszjJWJiD44i4m4AQq79j,4r1JJpoknQoTQGqqpNNLJoCJG5b8JZppzFZ6n4ELWBGv,"5,592.977952",0.0005592%,"$5,713.69"
750,66jQhqbrhHHSHWiyp76oRuLLSVYYshr1yaTXvg3uwDCB,6JJq8zsdSrg5aKC4BXn3C5UL93HJNmLfMmEL2MbM21W5,"5,552.231477",0.0005552%,"$5,672.06"
751,7Cw4KiYHmxQx8zecvB65vxqgnPvkSCjTGFCeE3KeJrF3,9VDDM2aNyb65eybGrhXmncQHNeHqud5Hx4qkqvxrMnbz,"5,545.324831",0.0005545%,"$5,665.01"
752,C7vL1AbyhDqJicVGUqLf7vaTcZyRZ6wRV6mMfnTKvkZ8,5NR48RNe6n1oeBc6jcY8iggmm8zDrTNkUyiQ2qbUvTPD,"5,540.482894",0.000554%,"$5,660.06"
753,4VvdcB1Bde2qCPdbxkFcy79qk3cT1nMXFoGuhfhCa7gr,Ark9cMrvunbX2EkAKabobo38L24HmaR1WACvJVyCaZyX,"5,534.266525",0.0005534%,"$5,653.71"
