,account,token_account,quantity,percetange,value
521,4Lhm2NdrDGUTBYt6BZRrjYXTFmFtkrGF3J2KK1fE8sGk,7LjW5jQqKDXe2E9dy6pFzophkBd2uFr9KJLABP3McJbA,"106,896.21223",0.01069%,$32.72
522,4UeFdb5PZ7RWiVwU9z3XYxfEVjNUFSR6wGYQEXMAgSmf,8B85teXKVhVAJnpkvbCVdSzMQSmtnL3mHpbUc1AyZz1q,"106,376.602053",0.01063%,$32.56
523,61sSQMFxqzFjNJofJC6b8QMdhvyopcPaVn3GUj81FjHG,5dXtYyQaFKL6uYwnvYXiLFbCJu3nZqahqdpmgG2fnd2Q,"106,330.127855",0.01063%,$32.55
524,GPvCrjz6PfcGWCwmnXQ6jtRgSDYtgtM4Qqp7V8d7yEX7,HNTy2ywJQoKkuFSYMpyNHBLRquuSz7ZwUueMMLFHBBbo,"106,313.478274",0.01063%,$32.54
525,7zHUo3b1BzNnTRuWYiafHu7TyWudRNZRH7aDCs5vtR1z,G2n88GT2jTe1iuqhpcKKYU6azLTV6nu3wdjRaEVNsFZR,"106,036.478908",0.0106%,$32.46
526,Gm9poq6NagVutpzJhATCK8te3J3ct6cr6sZQ614XAVBy,93mhKCpek1goDzc9M7Gww5JWESiJQSKjxPRiEcJnDcjx,"105,800.240519",0.01058%,$32.38
527,4nJptHAdoZMdQXW534drfRwuyU8Th3AszDPaTp1dvr6W,AqZysokeptUUrpyaCbEptiGqpS3iNG3Qg1D9denzY1AZ,"104,642.167949",0.01046%,$32.03
528,361GfCNkAabcMJHEixyFZRi9qzzABWf6JoTpD8Yv6R31,B8maaFnFPjT4fQSsX7PFF691kCjXGSMmBss8WWggWpy2,"104,323.989207",0.01043%,$31.93
529,4DR4yV5xwcjeYBJfgjfUxY23KoBQCWzYZJYncdcrGt4d,2Cf5wiCksosdBUdfacXYX74M9jqCvCu2RzUcz3XSN6jF,"104,290.609239",0.01043%,$31.92
530,CdytKAjBws5WMQxRfHLFURdLVJ5itN6tB8WVckHmehuL,8yYQ1qeT9FqqdcZZeShPyZy3TZMJMcBxw1tMA8aJCp6B,"104,223.459882",0.01042%,$31.9
531,5mVSqNvQumTfsAFVQjSqckzMSvi5yByhUfSaZN23dgjE,Fc6L653Nhj3uoK46zPnSfLVLJUYgy1b8eKNpRau78zRg,"103,683.752661",0.01037%,$31.74
532,7qQg9aH4gNbXLZbfAzDJt2LtJiLqK5ioYunB3LB1gBMc,BPTyxt4EUrDiQpAZV69AXes35M6ujw5KPcNXtsSRwLH1,"103,500.985967",0.01035%,$31.68
533,2ZvfzSKJtXFtRHkCTyXm8BoqXJHvRuXwFkeqP99ALZmt,7kRwwi2AjknVzeA3y8v3U2dk6HHqmmdU2QPtivNn89V6,"103,426.89619",0.01034%,$31.66
534,JEBceUGbG3oVeCSw9L2rjH4kKuhH8CC7HgPZXSbeRkSF,8S5bWfhuVJCUVu32i7mhaSzmTcRgAAekjgL87WyMHMC9,"103,420.828175",0.01034%,$31.65
535,4JpNgAYwpSDbf8QJhh8y1jcPV5y1iLqwTGkULctuw8BF,7DBopok7SKnopoQBEGzAPMr6xKbzMogJ11N3G7KkGdtG,"102,820.355247",0.01028%,$31.47
536,6izDkEsTgBVn2ax2CwiBUR3t6HPbmDGY7rgLVGbrQb38,7qz8dds5Wf3KK9NFiYBegYpKR95tnc3xVtX2T3DHc48d,"102,395.772678",0.01024%,$31.34
537,8AkSwuYdKefPNcxh6PF5RDHtFHoRiswUMaK14S2Qxrmi,CJhuZgGeLQq9UQNd9wt6dQN44GFEy9ctpeWaC6TNtuM2,"102,297.300288",0.01023%,$31.31
538,GJ2LZv45Qa3GrDnuDMC1aTQ2DdMjSDZjXdBy3AvfxprX,DMoVJN5zoFcXt2PXp5FudEDdoGUTdiBFUxNms7JJ3R8e,"102,197.469246",0.01022%,$31.28
539,9WL6w2D9ePcTLzBDogYmvjRPbdzuSE7BPNHWGQBRUmbR,AEiTRDWbrMgH1VZMZAB1TsKssxZJ3HM676563doc7D1Q,"102,049.993542",0.0102%,$31.24
540,64W9vt1rXALnHg5ApMbkSDwRLyPKq3CujKGA9bAFWdoT,DBMdqUqiT7ABF34wr8KPDqoZRnq43z88GfPh3DJjvNwn,"102,045.852907",0.0102%,$31.23
541,8tA5zwoY9iU2wMndGmLpAt6j5ExuqAfFpuWizt1L699b,DdsYEdYhY62WRVNQcqP8vRmccgY8YzPvhzMot42qb3YL,"102,032.772483",0.0102%,$31.23
542,E28Cgqwh64ZJ4YS7aJanri5228U6ke43zUKwh8hKR7pw,GoJ64UH7mdPZQcyiyfjdanpoKKLbhqVJ1R11Q4sNFuVc,"101,658.826158",0.01016%,$31.12
543,BNyMouJ4YGcrEqNvLgS2vybCTqmoatFb9EpKWjJcqGVU,2fTQpNEQE2dmVh21aSUxUPhGSp7D9gYSNfdg8AYrfzhD,"101,443.066828",0.01014%,$31.05
544,Ean7Hvo8VqukHg4AUeVxkXPtb3fLJoG4oN13usbtE6B3,5QtMmizCGz9GAawiscsmZgBUxUEJipgx5BztXBDyGb5w,"100,921.960558",0.01009%,$30.89
545,HoHhG26g8S1xE6WNUxLZZ9oKMzHvxJLmWQtFdn21taKK,BHcjQyLk3dMLBZ7Z4R8g7eyzuERgnpC4fS2ijsSAHBC2,"100,773.768737",0.01007%,$30.84
546,Ap2JmAW9QMYH4TDRfda2oio5b8BvFLkmBcu83oJfagTH,DpUDhRRXqWWybPkLJZM4yxFtz8Jc2JgsxfqNUw7HTrVd,"100,530.224225",0.01005%,$30.77
547,2g7iLpLV7MZHDPU532M3U4iBDYMYtMy8kFYJP33efsC2,HW6xVL2AJ2wLegqcxABU8XPSDtPvpwrRvqAyUdQgDFY,"100,381.828307",0.01003%,$30.72
548,GC5Lg4QtMv7SgLcBgHfyBhb1vJuMNa8VgyHMLThBbCuK,DSD986rQAebnWQtJhHnM92y7pADnf996TBPsxHSiCF7Y,"100,250.616942",0.01002%,$30.68
549,BCUKnsu8x7q7upLpGR68dLipB7UxmYBL2dFYKGrx23Je,J6ob5WumnY2qHixBDTnVec4aL7HaHus6iSqMEV53qGYz,"100,194.096005",0.01002%,$30.67
550,FmRs8Ec42SJRjkWQ8bfp2TeEen3CjmG9RxzPdJY6ki6g,8PN9rWtSjSsBd2pyBatxppB3B1pdhsbXwaQeqfXt1oMH,"100,186.200369",0.01002%,$30.66
551,C8mPkx3SFR3A2DxBneSyutcDGdC7wRJBSzPz1BCJ5t8w,6AjyaeoEMXqkCqa95iB1Z4CvQYmJ2RQ8EqwCHH8hnMXm,"100,076.949059",0.01%,$30.63
552,Cy2NM9dErXCvENnCRomtMVubVw32po3qHRLnZzVW1Siz,FGCTttUCosGQPaSeeBdRvub3bvQJHnMe2SwdTePePce9,"100,000.191485",0.01%,$30.61
553,A9XmtDLUuf2T771KeepistEgANZmqf4uGchVDya7BHXi,9ToE1TZJTLsZcnX4L4aQdrYdh4WS3QZhGEWyKRzB6sRD,"100,000",0.01%,$30.61
554,8ZjY59BHZW6GZ7TRRwjAqsyxsjtrtCxXMCPd9cDtwCUa,C3B4KskcszLUjTMM9Lryg6rzMaBcjaaPHSxNgS9Gd6Bg,"100,000",0.01%,$30.61
555,6BYbywhoyt6Dy31TULdMJ6c53JHhVQ1hyYY6w9Kk6mEw,6yBmnHhTJyYiSSzZjxaPaaaLCsPUp617rJrgkgJKjsnj,"100,000",0.01%,$30.61
556,H3FnEDbxzk13tKwAEGEUGiq2NvNr2eJGYwD9sADxkFWV,5uo11KHvzsfuNt6yRbB5jaF6DnZ7J81HjWhejGvJrnjZ,"100,000",0.01%,$30.61
557,25EfkhjpTkcPhJFikKyaZWPQQgDBTDm6iynfLbwtaH7d,AK3a6PMNLxMYahqo2KafyEQ6iKHYsZ3suVS7LzSSqtZ3,"100,000",0.01%,$30.61
558,5L9NiQVjhQZ8qBrYm7VDoJYbWuBxTZAvLYWP6YhLrVPJ,9pQX7dgTScABd3jhnFFBP6ZbmcVvC14sSyatRzxx4xJ1,"100,000",0.01%,$30.61
559,EMR6MF9X1aVYtSjxN1KPBQiYAYEig3i6Utpz1CQt6As7,DBccPM16WbhmyHcqxJ9hwMgAFMRTYMJwQeU9EtwoMu4e,"99,913.940331",0.009993%,$30.58
560,44zBhZmNGWXtfrbysrz3gYL4H4Ypvr2HcmfGbuNuEsHU,HtrkzCC58SKETqwZNRN9vbTkKtmt9nm9unQtGhdiWtx8,"99,320.418173",0.009933%,$30.4
561,2Px71CJSkfBLZdLuWgUStcwpcF4JUHYomRT2N2xibGjf,2MhpmyBQaxMT2vnphKviTzw7EMe1pqs1yC3vapZo3mqa,"98,140.747342",0.009815%,$30.04
562,GvYHHKPiJp7vrCPQPP7kAF5bJDqFqQhbq164sMwcCAQm,D2MbwAmu9tPJmFQouK9m7bnjbJi5wRKyWgbYVFnjcPsJ,"97,499.79677",0.009751%,$29.84
563,66tD3WaZ1W2pPyN5rbg6MKNB73C2y5huQEJuMkrWUkrC,BXYFqEKNpZe9NDDaQXYan4TDpND59Xm8Xfxp3Su3g5gn,"97,381.193733",0.009739%,$29.81
564,GEzYwL5HcfWoSSiB443ZjxVAgUMkZJP6BE4jC9wHzvXJ,9Ed7oPZU6e9jagGTBcitDMAVdoU9mBBGVMXQeN9FoUcz,"95,910.614161",0.009592%,$29.36
565,6qLDzPZ8DC1YfMdht99YeqJCfQzommAGCdCZyZviN92L,F888tux6UzmmDhymCJ9kLxPsXnbi8SGcumoXsHeQtnCg,"95,785.26482",0.00958%,$29.32
566,FxBFWAq8HaKQVU7Qkbc7jXCKyM5VxaiEk2hPqEd3UnQc,Fszs56kMxc6S6MWmcyF1hB3WsBqC5Dzss97nrAsnWHyf,"95,739.902778",0.009575%,$29.3
567,GH5Ss8nTN9Gp5d7wYw3pV1erJdDRgeFbRamCYnQujnVy,HUeiz1mU4E8hapDbA6fRAukbeTwTN8kGUUfHVT4vJqkp,"94,715.677635",0.009473%,$28.99
568,4wbiDUCKjscUNCkxRpgzqfEE8XLC4oHK2usX6wKs9v28,91ZWQJGgHk1C1UJfEtRGe5pUQepTcRjSmbcA8924vZio,"94,615.819288",0.009463%,$28.96
569,7zJx5uqnu3NZr7H96FyX8F1EdBnSfKg1N4Th9f5geoXQ,GS7rQuHnhzDdC6fE8hod5GbhFtjm9nSb5hGNpmK6Q3nV,"94,302.534147",0.009431%,$28.86
570,CQLyosWMm6XHHNCe5BTRtFNLX1gKoMfLX1STTvKuXJ5E,GJZ4s9zP2DvVHudpu8HNmP2N1snJjZYcedtmWRdyoUgd,"94,114.253392",0.009413%,$28.81
571,3tAku1Yar8uanhUKBVfzCRkb7GTkj5fWJxkfSYafUMwp,HjFTow45xx2ZNWKQChJcH1ut9orVGacbKt7qRrQRkeYX,"93,429.617118",0.009344%,$28.6
572,8n4VA5cewTSHyc839ivTbB3G32x7k1RidWKTKag59831,92FTNLGHK9qNPWcFMJNgn11YpxZGNJBWjUYoKrKStQDk,"93,079.262609",0.009309%,$28.49
573,9viQcgnkf79Q8s9Y7Qsijpqy7GrPKgyo5RUkq5f5hLvt,EoxgMsR1vGBCHUCjVsGpSzJxXwEEi6AT1eFzvqyum4iR,"92,145.257286",0.009216%,$28.2
574,4uRd2DwynuV7zM7eFsQBKezyhLk28C54bh5Rmt78KUBb,AgiiqqeusEWQmMCCEYx7fbBwLxMbXXvnjqP6nCRuUcF4,"91,812.59915",0.009182%,$28.1
575,9mpP5TMRmNTUwPj82qznmuKu5QDPbhCiMRGYR6JBC2VH,HFv23YHAtNNrh76PhDCptmuNCSFzwBTk5kazvg565pHA,"91,171.292302",0.009118%,$27.9
576,Qa2UUc5zihgoVZ7aRVnFSKFqwfXri7LfEhqxB8Mxe3H,Gfsn7ef9WxcriNyn8UdAf4AhRqBnDJeG2GjyfHL4Z9K6,"90,988.708243",0.0091%,$27.85
577,52hfHgQxmfqzdquwJMeyiqUHBx9tQZqG5L5oSu5PAKst,4RYivtYTkBzSpSkCJYR4baXivR7D82A9SUkuh2g1Wt3V,"90,194.875614",0.009021%,$27.61
578,Gy3meefKPmu6TwhfZhpniccAGnoz11YUszPpBF7zVqri,A364o2aKR8AVPC9rtP9Xk363y4apzoZfp4qSSMs9LHya,"89,990.932206",0.009%,$27.54
579,EsPRbccpEpcAqUc9Y2rTMPCkLiyZJmfCsiv1foYjDqMr,ccVm5Mm6GUcXcogdrpr9htimcP3RfGJebiUUWe7wiZh,"89,932.078642",0.008994%,$27.53
580,HYMJaw4HAhdqeLhyQfKKx1z3KGZ6pRnJjCkoEutybbrb,DKnPXVy26MuFweARdfcSbW6XqVHfoHwYhzdYjXQjSXXR,"89,399.059521",0.008941%,$27.36
581,6H2aFGr2GfuoEtzGHEbBaCqV71RXGZWNbrLrnHRxu9QC,9xcCKYGWWsXU51a5Q1R9hohZuEPobbZptyZn12wNCVv7,"89,277.179774",0.008929%,$27.33
582,7DdCtT3YYUojkCTPxjZA6aBa4hb1ii4dTBuNqvWKH1jX,Uyh4PEp8vR8vkKoM8y4uaUbQqQUJ4JgN6hnUah5QLCD,"88,935.350132",0.008895%,$27.22
583,Cg7goHuRqsdBTVwQQ5wii2b98NRtH8k9EGnvJtVFJUT5,DBj5LK6t8ND342QG4TZFoCXr3rLLhKWp9Y96Jfr9E8mu,"88,846.090065",0.008886%,$27.19
584,13qvDhXhKo4huVAjfeJnoNf68gx78Di3weXPophJ1NZC,A9WMeZ3Aq4HdkbEMXgDCb99vWmAQhQhRCMUS5LYTF44T,"88,310.079002",0.008832%,$27.03
585,AADdR1ffm29AdAWtrFUHFfDobuxJ8MzMJbuN7YSzvvRY,5fmt5gwBkEYTZoqh5tus1ruFzM11GSSoiVtCuzHGTL4C,"88,244.139176",0.008825%,$27.01
586,3gp3YeJkn7bNyDk5QavFKk99kyDRnMFPJGJUqmmt18Wi,8hkU1pXoAVj9MrAK3h2BTN6RmpQoxZvnM8H8fMAKp85z,"87,947.255366",0.008796%,$26.92
587,iWpC7vsm5gyjFHC9Ykvm39EJXWJcsQUUg9Zhm72ifzA,BQQi3VPEafzqJw6yqRbAS3vaGNoSPb5UWAVUW7YeqWRq,"87,567.173653",0.008758%,$26.8
588,9yri3aiT4iu6mMWEpn5CP1Zm1kXJfdGycJdMLJdEqziR,41o3p6XmrGoBjAwevvGJcgAZ5moLjLsqFE9brhX7wFH5,"87,495.62818",0.008751%,$26.78
589,AiiTAJca7w1GLqyg3YkLuymPX9qN5fH3gdKNqXwP9T8G,GvCWDZ8wjyoHdouxQ3ucEspAamXS2jjPZJp5DMxTRUJz,"87,094.319881",0.00871%,$26.66
590,9LXVvv9B7thKybWME2vXPctAwMadFK9PxcP4CNHXWveR,7SVSZxCGKRqT4r2wE7dm7WXVSnvvtg2ec1GKWxpQVpuM,"86,699.586604",0.008671%,$26.54
591,VC1moJkynFLzriqFtpXrW161pC3KSCXMKhUHnTk6KxN,DsWmUbjV27Bs4EAusbYsCKBK6SbFodSKrDy3Te6ygJms,"84,799.531707",0.008481%,$25.95
592,CbmjTncjt2bVog5qqj7QbwLxocBmcxYDQWWWzneaEh1u,359aBgdPazmGFRHm6aZuVCahKW7qEijhBDKG2q4vPjND,"84,398.60066",0.008441%,$25.83
593,4YX7VydiDH7knRoC3Aa6aZSPGHqGyTL1YpzwRwPYeVev,6Cp3NZ2soFGgG3kDMMETr3LxCy36p3974AYfCR387oaX,"84,311.861487",0.008432%,$25.81
594,HLnpSz9h2S4hiLQ43rnSD9XkcUThA7B8hQMKmDaiTLcC,DNiS9gLkMyr8N5cf2w1C9vuPTSYWxXiPdHPa8yYG9CKp,"83,877.19286",0.008389%,$25.67
595,Bdp7JTFVt6u2jcNtMYdJbHAPnKWiCrDUJJFH6vfNVT1D,3iqimZSFek5RBGUAmeuew267K4Z3WqMW1xoJC4qBaYAc,"83,661.16925",0.008367%,$25.61
596,B3Afka29UkdAqTvusmbQo1PnpBvcg9SDhAxtsCCQjbtp,FoFcmiXX3yhB99ZRRJzxJFhvRZNKJh9oaNa5mJYimtXc,"83,400.601387",0.008341%,$25.53
597,HhjvR1CoYPPB7P16PxhHDBEk6954mMUjK6SvdTLF6A7v,Df7ejFAyPvsA68sNCNTFau1t3drj8bv3EtToymuW7kZG,"82,459.105296",0.008247%,$25.24
598,HBwVv6NzkeepGXj2qJJnUtyj5Ks4SoxktjNnAjZDUqy5,BtawCw4xMZw3cj4Xjpc8BSN3Q5Aro8Jc1zhsadEw3Rfa,"82,375.373188",0.008238%,$25.21
599,G3oyY3qDCJm9EGsGmx4ddto85V4heZC8DBNsiXNYdU4M,DU8qVi3r2b5prdEQZkBTPwvCnB2ZofAXtZgSRBaFsaFV,"82,346.868166",0.008236%,$25.2
600,5K31D6na7Zakyobuu7mam5YYYWxp27AbSfexerJtqpHV,Utjovnkqewb5My8Wh13tBH5zUx1MuzgsxAkUURAXgXH,"81,991.785014",0.0082%,$25.09
601,DgMoLgGehYi7VcukUJZhXiv4wKH8N3dBpCLBjGx7VgNc,ByMW3ET84XZXj3G4ERvkjDHBM6y72UYWptCVZpPQjcZs,"80,936.365433",0.008095%,$24.77
602,BQFY7pMVSg5pFAPfGkKbxFh4tUrcS1sarMzymppBi5kS,5exngHipNmtQK1DFGTDEnEasa74RhzRMGHtEjoyS6azq,"80,383.359456",0.008039%,$24.6
603,71z82q47SvScWD6wJ5RjoZ39vYorqrfJRmk3eanhjSea,J2bm6fqVSe6oLowDKSSgHH5Na1Q1SLBqZX6RbZYdTR78,"80,069.241786",0.008008%,$24.51
604,5NjFN8aFyB2rwSCmGruDwgx1Em2bRjC5HAmgMDoJ2Ji5,47zE1X9c32q6Ak53TkadtftVpNroQgD2yFgfgHVDEfKC,"80,000",0.008001%,$24.49
605,EkZLHXANHHrEJaSMpz1mZLV1dPqBUPLFPrrLShrXoMAX,2EePFDrk3L5Px2QkSjUuykEyAHWajazrHoVnsP2tpNar,"80,000",0.008001%,$24.49
606,5r45WxccYZ8Ggj3VtEKWFPq1xc1zG9DEXtUL1RunaYbU,CExWJFEoDC4a1oJ1hYu4EYU7F5fyZAhXgESBkKvG1CNL,"79,988.093174",0.008%,$24.48
607,Ci3qYLEQgJiSqhq1KnCvPso8X2u9ykCP6B7PPfsgc3gF,JCzAMW3Q3j96uz5fdg3fdQ68cA6HV1WCUegk7EorWZ25,"79,549.097029",0.007956%,$24.35
608,E7BN83qEyXQqAKgcrkTpR6ssycCF4t45M31tEGRjySyA,DiLzMustMRFNJBqrdG8nhMtN8ki96CK6cPkqtKdzXTvW,"79,378.5778",0.007939%,$24.29
609,8iDuCLkY1Xi1an79ueA5x2pye4ZP5KfAjR2QQHwXKyuc,8mGc4TmVH4A8VBz7NFZhRfajvpG9FooPnCam54u2MA3T,"78,788.941985",0.00788%,$24.11
610,Bc9Pidnsvzep9HRydG1f584FvDLyLd6Pj7gPrx1vKoVd,FdBu62MdYM6972Rs5MciNqAgQGNvhZuabceArBxdpfy2,"78,706.577652",0.007872%,$24.09
611,AhhZA4yXuw2kAZALJyxstby7YaWjR1ivSjA34La84cSW,JCtS137c81k1CWFSB2aUgWjD5VHDV58f2AaDTmj9XKwh,"78,686.692889",0.00787%,$24.08
612,GJUrhdCirpGq2EwXjzDga21KqAy2Mc7KippMuGEkoJsu,DKqQHbG17NaeqnQMMHYCU2MynpANYg1vyq15kGtTFXfM,"78,640.730863",0.007865%,$24.07
613,DALkUCeEf81S2m9qTkUssQ7H1LyDh4gZCpCBp65qntzc,8RvUhUYu2qzTHpreckK9NgS8kb3aky5WFsiDsY3x7XCU,"78,345.164211",0.007835%,$23.98
614,5FWA3Rx3P37vRs4npbK1QxBzGxPiNrEcaTibAuhJiFB3,CVEArEg5iEt33y9ALAYNPc4xxpYrwNKP6x6jiNBVPnEb,"78,045.691759",0.007805%,$23.89
615,BpiCfJYpCN1D66d1n39Gakhjq2XXanm3QW3x8qBNM2FJ,VvY9nghumphbqhWowkPwGvEcot3a9CPpbpEwRLD5gcx,"77,498.979421",0.007751%,$23.72
616,CEjtFXLyUHKbdVjLstj5zA6hRz6qDzGPTjWBZt8MX5Ab,HGCj8KAcpA7ZEZ9kWeyctTFGCCK69b3YkEfZbF5a7gVG,"77,306.156197",0.007731%,$23.66
617,9oeZtq3aDnZFfAMEYePoNLVsAGqsHedfHEXk9EN8s9yZ,BxaihJWtUjBVvJQKP2UeE66oFAoxW4T1k43UMv6GGYcv,"77,113.531176",0.007712%,$23.6
618,GgX25bPMDgn3x2d4cHRZp6bkm5SSwEWG7FK11rC5zam4,6MGYvMhAbfEVLeLJwTStjkrvvobCdGZA49qg52PE7XuS,"77,095.015021",0.00771%,$23.6
619,7DhYys3YwDtq3LR1gp5GqxGx8qxYZdHt4715q9fsF23o,CZ8PV3MrDY7RaD9EWfdZ8iPUxXuaMr46YZc1ghkX83R1,"76,893.418895",0.00769%,$23.53
620,Bqid4MW5M19XbUwQDA98735dEmfC5yFfuATcuV4EapQm,xMvKo4haLK9e5LUYJ95LFabeqkeP1x2VhP4EmVnQfcC,"76,415.047337",0.007642%,$23.39
621,9jSJvYAGkgEJAQyhLAJkEwZMJ8kvRpumdatQnwZ4oDjy,9qAyTboAY1q8d5az5ZoyQHNgv1wSTWKxgweaemwtscDr,"76,359.776578",0.007637%,$23.37
622,FeVtAf46dPoKynctA8BgGxwFLRhD3DTZ3C3T7rug6edL,2JavwTWyNfGd9XRGNi6KyiSkUZwbvVHt7RNZYhuGw1P4,"75,891.706053",0.00759%,$23.23
623,2idaBEspAum5XkzCyU94BuCfDrcEEQCxzHNB2evJ7oqr,CMFPfhXHTpNp9ii6Y44bytGhafL95yuvHnuj4k9x1v8R,"75,670.723579",0.007568%,$23.16
624,FHfgijfCs3ogcY4oxfQ8j2GMCAD8XceuiNgKkQwegA5o,HLuBLacy1sQQh7zDHZCc9BwejRYb95ketSutMTECdevA,"75,650.412586",0.007566%,$23.15
625,4aLtseBWwE79aiezo4h3fQ1yFSru5BRKhUJryJLc4V23,DWqTbMfgpTCf4gRYjjTzLrpphQSn1EhGHaXP6tBGWxdx,"75,641.874816",0.007565%,$23.15
626,fYGH6NwpNq4MLKvH22SZEQJyFXo5ARrad47y2D5Msr7,2GyqFyCf5P3i4kWG7T3MDb9XT63e2BVUTE6URNDVUALv,"75,599.263556",0.007561%,$23.14
627,BU2UsCgnU14AgPGwjiXraYaDXfazq6YDRyL8YAnEGwso,AZTVKo9kGe6iKtDYYfBSeiea9zos4VpWjqwScD5BDyej,"75,362.975668",0.007537%,$23.07
628,4jsxuvnhqX5ct4hLYFmP5MxdMhsertQgfNyxd6EPEVGj,71UytwHJTqroNSJ12E9EH7GkUoUktZRvYy6KHvzMJyCZ,"75,322.929396",0.007533%,$23.05
629,FyXhrnRJmJ5HqFBnkZDBsrhePLEzFg67QYuWiw4V67d3,HAX1EhnypK8jRjyyenBZiY7AtsoUqzE7HRN42EBjFoww,"74,042.05115",0.007405%,$22.66
630,7nft32zsJgEEp39kpfUFcpmD3fJy4aA2b6XCHTS4oCr5,BAQzw3uA7TCvuYqw7sZGioHAFuQTKu3LGDUqXAKsyy8w,"73,897.487525",0.007391%,$22.62
631,79gmxySj1KtL98tribzrcPtvWBqFWEQ8qgTEjCGoEjnx,2hVprDtAgWit48avWwukrAWTBvUvMpsEk1NTCZxWNQ1d,"73,851.011314",0.007386%,$22.6
632,32jYP2Ti1j37tksBWzZ9811Xc1PrdoaNg9iNqH2FfeJ9,8grwUtzYevB4Z5bskrGAQcFfoiSc8Jmim746jUxd1nrG,"73,619.892164",0.007363%,$22.53
633,7ejUnrW8TgGidB8cBwSLrpryrsmnprd1jyYf9FYqn4ap,Ab4sAt6f8LBv6Q9RHiNEK9c6qAdrbj1pMaTjmyz389NL,"73,330.615496",0.007334%,$22.44
634,Gqq8khgB3moT3We7X2n7AU2MMfxFgHmP8nronan8pEDt,DT2WzzTkELpS4XE2g3hdvveYEUQuvic65FrP79SdgbXV,"73,252.645742",0.007326%,$22.42
635,6RSuf13v1QDRYSncqp5QkRwBmP3s6kos3rrPVhVcxxwG,CBnPuSLvfXbv8Q2qyzBWmMqC6TQq7STfonmbBXU3Mny,"72,613.237855",0.007262%,$22.22
636,2mzv6ywc1emePpsYtPrn8Q6F3yZLcTisLYW7GQvPFxgU,34RPR6G8xYNdKzvZc7mgevzBfFLeQ8VRAvVEBL52Km2F,"72,398.95954",0.007241%,$22.16
637,Gd6HCWYi2Ee9s8q8mvx9th5bwoUqEgFPYYEG55nFo3a9,Dh9RgCouhU2J1vCuXdXd92pz2yeXxE1G9S6tJiBXQ7FT,"72,294.142732",0.00723%,$22.13
638,j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,3dx49HYBvBPZyXrHGUQNyiQoDXbwNopRNrXCNnMhk1Dd,"72,180.293849",0.007219%,$22.09
639,FoNUW474u9epzSUaeZKngdgh2DkDGM34Lj4HRWeAVgHK,Ddi6novBm1yqWJf3CSBGRchVUw5EvFZWusdy81hQTDtr,"72,110.19297",0.007212%,$22.07
640,8k4AXFqnubq8PSjkBQS35kunpGUb4TwLtqa4TJG3daaT,3qXUkAEsv6mQSuxbdAq7JSsHA63dyGqvWopv1hhQtAeu,"71,641.50073",0.007165%,$21.93
641,3sZuqdGLZArzHsBQxgz7FNp4A1YLL4xoxgC5bVXwE9qE,Bka71UogUUwg8Nuhxz1357WtqCEdNFXKJAMb6FEAUtp5,"71,639.945131",0.007165%,$21.93
642,64vYt2AYpiEnsgmVPfJd6VBC3jYGBkmf8Fy24bxhL963,5MZB8pYcCtbWKV9njJ3B4DB1DzS3VwKobxd1AwUDzNmZ,"71,238.393081",0.007125%,$21.8
643,fF59isdao2LE3anSkrghB8kCjDZzjGmHnSD7FGjZCSH,HKRupnmMpxAK3knz6hxSidJgY5dqfoSWnaiZCTDv7zrd,"71,192.017559",0.00712%,$21.79
644,BafKKbWiYv7fTfh9aSBsYQzA6JJseBNkDbQUM63g5aAX,AuXUZ25YWYrm5tetDWKnSJJvvP9EEQwtAtDzfyDUR2tK,"70,742.592008",0.007075%,$21.65
645,FFdtxodSGpRGEh6pLfTpLP2HLRR8J99VMeJUU9sdVQ3C,4YhjTFyzqbL4k2GvTZV23n9RDjXzY6Gi7Nq8xKtQDLzX,"70,724.723119",0.007073%,$21.65
646,7QrXryP2AmtQ35pRJH3woZrRv19h7vmXL3S9z9QqWarE,66FAnokrpsSDsktKVnTJUyeLsAoNHcBYKzfyKHnVtNZq,"70,101.565357",0.007011%,$21.45
647,4bdug9Kq5FzwfTBpCameC2KZ7enA37VDUemkm73n64wS,8UWD79sVaY21SYmfWeh45J5NXgmyeQpbyw7EgNNRK9Ak,"70,095.005186",0.00701%,$21.45
648,EoJCqMXpnFwSKsbUGhbEutNGMWiY9kt6SqVG2XSSGeMq,ACHibJd1fsZ8kur1iwd3QLFpjYmbtEKWk5i3S66Y856g,"69,908.242014",0.006992%,$21.4
649,BPnUWJPyobSJzHoWS3SJFTN8ubg8JWvp4r4NpL75Jo1z,BNMouPu79NWy7DKh4R5KR7r2E4YrevV7hAqcgrDcT8UL,"69,636.334156",0.006964%,$21.31
650,2uwshB6ESyhHMxukkMuNYg5XZzv1EhMTC8CeGVPoLYHR,5SaCXgzfKPuY4L3BrqfceeK41ikMpJ4JrncMVzk76b1H,"69,386.833497",0.006939%,$21.24
651,G3W2HnenZdedqWNNZgexXU3GictDsstTNU53A5iwf61W,FnFA9C3BHprVXmhEioMxfChKDSdHyEhYUu3v1oJLYQQP,"68,627.233447",0.006863%,$21
652,JBXrCcUy4VQMKE3SGeGPQFxqPGJacefkbzF8HLXTVUhB,CXtHYiGx3x6gLHwmRBUYnGWhsCE3A7i1ApUiAwrBvokc,"68,329.575126",0.006834%,$20.91
