  ,address,quantity,percetages,value
1623,0x6e0Ea681810C3812b3679e76eC4684ef887A0639,490.876825192086311492,0.0005,$0.26
1624,0x21325295b322968FC8F49bb1962A94680069a7b2,488.876087868768683332,0.0005,$0.26
1625,0x21325295b322968FC8F49bb1962A94680069a7b2,488.876087868768683332,0.0005,$0.26
1626,0xE19463a7c447e1A9B933aD8Ab26101E025dfd4F4,477.215658958823456836,0.0005,$0.25
1627,0xE19463a7c447e1A9B933aD8Ab26101E025dfd4F4,477.215658958823456836,0.0005,$0.25
1628,0xDDe1F2D0723836A1915cEF3B347dF09a832d8FaE,471.24583628033547561,0.0005,$0.25
1629,0xDDe1F2D0723836A1915cEF3B347dF09a832d8FaE,471.24583628033547561,0.0005,$0.25
1630,0xe796E45C9ACa5b2384e76778D23176D6929707eF,467.948675272827989565,0.0005,$0.24
1631,0xe796E45C9ACa5b2384e76778D23176D6929707eF,467.948675272827989565,0.0005,$0.24
1632,0xBF6Be550c32F2d3B68aB6C0dF26e98BA12F99586,467.30281274008163169,0.0005,$0.24
1633,0xBF6Be550c32F2d3B68aB6C0dF26e98BA12F99586,467.30281274008163169,0.0005,$0.24
1634,0xd4D0d2429De0c5c8BDfFA8d86987cEacFBa10661,466.413794903593836707,0.0005,$0.24
1635,0xd4D0d2429De0c5c8BDfFA8d86987cEacFBa10661,466.413794903593836707,0.0005,$0.24
1636,0x6079967A021B43f834E75fCa4382082d850d1fE2,451.06861235540407715,0.0005,$0.24
1637,0x6079967A021B43f834E75fCa4382082d850d1fE2,451.06861235540407715,0.0005,$0.24
1638,0x3f341D7AFD726790C0136Cb69F2810226dEA83A3,441.522393723822163006,0.0004,$0.23
1639,0x3f341D7AFD726790C0136Cb69F2810226dEA83A3,441.522393723822163006,0.0004,$0.23
1640,0xaD01C20d5886137e056775af56915de824c8fCe5,430.876320421120535205,0.0004,$0.23
1641,0xaD01C20d5886137e056775af56915de824c8fCe5,430.876320421120535205,0.0004,$0.23
1642,0x7e8cF7811a17721A8b77F8C1c8Ca2909FF656B01,425.189531807043300035,0.0004,$0.22
1643,0x7e8cF7811a17721A8b77F8C1c8Ca2909FF656B01,425.189531807043300035,0.0004,$0.22
1644,0x773a259089c1E460C92d73E3c9c1Cb18AC01fe0C,420.966699390617392476,0.0004,$0.22
1645,0x773a259089c1E460C92d73E3c9c1Cb18AC01fe0C,420.966699390617392476,0.0004,$0.22
1646,0x0518f30c0fF412610dA174bB70ec84aD050c8006,419.87144690551151437,0.0004,$0.22
1647,0x0518f30c0fF412610dA174bB70ec84aD050c8006,419.87144690551151437,0.0004,$0.22
1648,0xc7ED65376D66763dF89B20560E3bC443A8ae6987,412.702982365947367563,0.0004,$0.22
1649,0xc7ED65376D66763dF89B20560E3bC443A8ae6987,412.702982365947367563,0.0004,$0.22
1650,0x7D66B02b31BbaB7D0c05213261C4AA9b0B0f300E,402.949603172241511188,0.0004,$0.21
1651,0x7D66B02b31BbaB7D0c05213261C4AA9b0B0f300E,402.949603172241511188,0.0004,$0.21
1652,0xd5D770544Ee87c18279bbfE706448E9035a09c3f,394.32013275414717735,0.0004,$0.21
1653,0xd5D770544Ee87c18279bbfE706448E9035a09c3f,394.32013275414717735,0.0004,$0.21
1654,0xD2A16321f8F562e5315eC80B18d6fC7CD50fF004,383.317465202501171212,0.0004,$0.20
1655,0xD2A16321f8F562e5315eC80B18d6fC7CD50fF004,383.317465202501171212,0.0004,$0.20
1656,0xdb770D07362c0D827e3e7ef79B9D1db8fEE619E3,373.354169712382981166,0.0004,$0.20
1657,0xdb770D07362c0D827e3e7ef79B9D1db8fEE619E3,373.354169712382981166,0.0004,$0.20
1658,0x205085d09c4b180acc3584eC005b89Ced2f4777B,370.99557246404964509,0.0004,$0.19
1659,0x205085d09c4b180acc3584eC005b89Ced2f4777B,370.99557246404964509,0.0004,$0.19
1660,0x1658058E18B293aBbB1f356D72FD6Cb336028B89,366.230550742012790345,0.0004,$0.19
1661,0x1658058E18B293aBbB1f356D72FD6Cb336028B89,366.230550742012790345,0.0004,$0.19
1662,0x080F20217F8bA4888Cf6D86b7993CFE9837b912c,361.663653216161191636,0.0004,$0.19
1663,0x080F20217F8bA4888Cf6D86b7993CFE9837b912c,361.663653216161191636,0.0004,$0.19
1664,0x647c71F3B8fC59C68AA89984BeB88c2b73eA6cB6,352.829801822629823273,0.0004,$0.18
1665,0x647c71F3B8fC59C68AA89984BeB88c2b73eA6cB6,352.829801822629823273,0.0004,$0.18
1666,0x7A00C5C80f49239c3D29730c5622C53f01308Da6,341.131035387667102269,0.0003,$0.18
1667,0x7A00C5C80f49239c3D29730c5622C53f01308Da6,341.131035387667102269,0.0003,$0.18
